final_text,sentimentLabel
upgrade diupgrade diupgrade susah login sekali langsung ngebug logout please developer kalo ready diupdate mending bikin sebel cepat benerin,negative
login update,neutral
log aplikasi tampil menu utama lebih kosong fiturfiturnya muncul mohon bantu,negative
updated app god knows infuriates app sok bapuk cant even log successfully log app would stop working entirely frustrating know supposedly main indonesians digital library turns low poor quality dear developers please please release updated version guys know app work minimum bugs,negative
aplikasi diupdate akses sok sad,negative
best,neutral
niat sih bikin aplikasi anggar gede kerja asal becus,negative
cant login,neutral
app still bug others cant login account wig sok unistalled app already used mobile data wifi clear cache etc doesnt work honest one favourite app read sok much e book please fix bug sok use app easily,negative
fitur video takut aplikasi berat sistem antri daftar tunggu rebut user ngekeep buku teman return pinjam bookmark usaha hilang,negative
mohon maaf bug nya tolong baik coba kali install uninstall sign log,positive
login suka banget baca ipusnas ayo baik sistem,positive
tolong deh update login login,positive
cant get,neutral
habis update login lot banget tau mending update tolong sistem diperbaikin bagus error baca buku susah banget heran,negative
tampil oke cepat akses halaman sesuai kira,positive
beres update langsung log otomatis log aplikasi perintah jelek jelek sih mending duit korupsi noh pakai benerin aplikasi perintah digitalisasi ngerjainnya setengahsetengah proyek minim manfaat masyarakat jorjoran,negative
gangerti ya layan perintah payah lot banget log susah susah,negative
always eror learn task,negative
bug masuk,negative
lates update user cant login issue came social media please kindly recheck fix,negative
sayang login aplgi pinjam buku pengin baca buku,positive
semenjak update login nyangkut,neutral
app actually useful liked lot easy borrow read book however app bug lot especially read tahan two books forced closing opened thus reinstall please fix issue please feature read book offline,negative
keupdate tibatiba login diinstal ulang jeleeeeeeeeek sayang koleksi buku bagus update baik downgrade,positive
aplikasi lot pas minjam eror tolong baik aplikasi nya,negative
unable login problem data,negative
cant log google account please fix,negative
aplikasi login sinyal oke oh aplikasi ok kali ya,positive
login baca buku,positive
aplikasi update login berharihari orangorang update login tolong baik,positive
tolong developer apps tingkat kualitas ipusnas ramah baca update baru repot guna,positive
habis diupdate buka sih,neutral
parah banget habis diupdate buka sekaliii,negative
tampil performa kecewa semenjak install login esok akses moga lekas baik ya,positive
baru jelek akun susah log baca buku coba jam pagi akses siang dikit susah baca buku doang ayo min cepat baik apk nya tampil bagus kalo pakai,negative
tolong update masuk appnya,negative
mah benerin bugnya asli problem kagak ubah login cmon men,negative
ngebugg ya pas log sign,positive
ipusnas baik,positive
update gaberhasil masuk coba bolak uninstall install kecewa banget asik baca buku auto update eror baca buku,positive
ganggu,neutral
bagus apknya suka log gilir log,positive
sayang aplikasi selesai update guna kali logout berharihari loginnya gagal masuk,negative
update bikin errror,neutral
koneksi server error highlight baca sulit terlogout sulit login,negative
wajib allow camera phone photos video music audio fungsi,negative
log,neutral
login daftar dev nya gen boomer,negative
edit worse tahan previous versions cant log app says account doesnt exist even ive member update trying create new account force stops app serious drop subdistrict menu doesnt even load minutes waiting please consider functionality carefully update,negative
diupdate login crash app nya senang banget baca buku legal gratis ayo baik min,positive
aplikasi bantu sedia buku gratis akses tampil baik update baru akses akun turn alami ribu guna keluh sounding sosmed sayang admin update,positive
error baik,negative
aplikasi henti befungsi serelah update tolong baik cepat,positive
aplikasi baharu login,negative
aplikasi ngebug log kemarin tunggu baik masuk akun baca buku,negative
crash android,negative
gagal login,negative
mohon baik min kendala bug pas daftar force close cepat,positive
koleksi buku agam buku populer habis update kemarin login,positive
updated difficult connect server connected need time read need download always disconnect use always need login used animation difficult search book heavy loading login kirim data info,negative
jelek suka error,negative
update masuk ipusnas update tolong betulin,negative
everytime logging email apps always forced close dont know apps keeps closing,negative
habis update dibukaaa baca tugas ayo baik,positive
jelek banget bug logout tb,negative
suka baca tolong maintenance lamalama trouble baik terima kasih,positive
app bagus baca cuman susah banget login suka logout jelek bagus,negative
malas baca buku ipusnas versi sebelumnyangetik nama arang langsung muncul kait nama pemgarang buku tampil,positive
update buka butuh koneksi cepat koneksi bawah mbps sulit akses,negative
kemarin deh error ya,negative
cant log want reaaaaddddd t t,neutral
habis update log,neutral
update aplikasi nya lot ya tolong baik,negative
really bad updated app uninstall already,negative
great app suddenly got log cant log back,neutral
big l updated cant even access web one app web suck like kelas perpusnas lo plis kerja kecewa banget,positive
suka app baca pinjam buku gratis semenjak baru loadingnya buku pinjam hilang,positive
aplikasi berat rasa loadingnya banget,negative
kak maintenance ya update versi baru ngebug login foto hilang untung tablet diupdate,positive
update error masuk login banget sekali masuk lot ampun tutup aplikasi sebentar pas buka login susah banget loginnya baik apaapa,negative
error mulu,negative
ipusnas ya tbtb logout login coba login kemarin bisabisa tulis kirim data coba,positive
update jelek,negative
baru jelek versi sebelummya lot lot tampil bagus bug crashnya clear chache bantu,negative
ui bagus uxnya tolong baik servernya biar muat koleksi buku,negative
login kemarin tau,negative
aplikasi jelek,negative
habis update bagus lot login,negative
jelek ngelag parah lot,negative
cant login newest update,neutral
mending upgrade kalo ujung error mulu login,negative
guna download buku cerita anak buka bug tolong diupdate,negative
aplikasi manfaat banget cari baca gratis sayang error bugnya suka force closed susah login,negative
daftar akun berkalikali coba aplikasi,negative
buka daftar akun daftar apps nya close,negative
susah login aplikasi bug canda negara asih fasilitas masyarakat,negative
sih update lot parah login sekali tau riwayat pinjam hilang riwayat follow dm hilang nge bug login lanjut baca buku kalo kayak mending balikin versi ubah reviewnya kalo baik,negative
masuk akun,negative
interface old fashioned whenever waiting list book notification never appeared phone,neutral
login,neutral
always force close update,negative
semenjak update baru aplikasi buka,neutral
mati logout login tunggu,negative
habis update sistem ulang kali login login lot ampun masuk apk nya suruh login ulang,negative
diupdate login,neutral
update aman akses update login login,neutral
ipusnas versi banget error akun tbtb versi login buka ering banget bug lelet banget pedahal jaring stabil fiturnya oke sih turut jauuuh nyaman pakai versi please baik min pinjemnya cuman,positive
ayo baik percaya aplikasi kemarin kasih bintang pas digunain update eh update masuk kendala butuh butuh semangat tim baik apk ya jujur apk bantu manfaat,positive
capek banget deh buma app suruh login ulang susah banget kalo login mending versi search nama tulis,negative
update baru masuk,positive
never ending loading never ending crash app keep shut keep sign close app hard download book feature lacking grade,negative
update sulit login akses internet buka aplikasi jaring internet,negative
lot banget kalo update ui bagus jelek lemootttt,negative
update crash,negative
cant log using existing account,neutral
aplikasi update otomatis masuk akun,negative
bug pas daftar langsung masuk,positive
aplikasi galat eh pas masuk tulis sih kirim data uinya baru lot ampun sistem pinjam pakai sistem antre kayak libby plis tiru libby fitur bikin quote buku baca bagus sih mohon variasi baca nilai estetika tolong baik sistem alam baca guna maksimal baik,negative
update jeleg,neutral
honest like app cz sok helpful wan na read college material dunno time time sok bad app usually stopped work doesnt wan na opened im sok regret pls must check solve,negative
apk always crash bad,negative
logiinnnn ngebug clear cache malam coba login stuck halaman login tolong dibenerin,positive
jelek banget suka error log kadang log sistem antri cepetcepetan pakai sistem kayak libby urut dapetnya overall reading experience senang,negative
update susah login ponsel laptop web login logout habis update tolong gercep ngefixnya,negative
aplikasi login sungguh kecewa buku jendela dunia kayak jendela buka kecewa banget,negative
diupdate aplikasi jalan,negative
suka banget aplikasi nya milik batas beli bukuuu edit masuk akun ya bacaa kemarin nemu hidden gem,negative
bukubuku pinjam hilang ya akun susah buka,neutral
ubah tampil hilang buku pinjam baru bingung aplikasi tahun ubah pinjam buku,neutral
semenjak update log lola antri buku mutualku hilang,negative
aplikasi terawatloading lamapengunduhan terkadang errorbahkan login sayang aplikasi kait ilmu biar usaha buat tarik,negative
aplikasi baru login kali nilai jelek heraannn benah dana triliun ajaaaaa beli server layak habis miliyar,negative
ngebug hari bikin frustasi ih ubah bintang kalo lancar good improve,positive
ya habis update apknya login loading terus tolong bantu ya,positive
aplikasi tarik tingkat literatur budaya baca kali sulit login buka app nya ulang kali,negative
please habis update super lot auto log ya tolong ipusnas baik aplikasi,negative
bad system,negative
ipusnas sih upgrade ngelag akun terus lihat riwayat pinjam buku baca,positive
cant login hours ongod update makes app sok slow,positive
lot banget pleaseee bikin layak app baca ya baca kapai tambah video jelek jelek hfffttttt,negative
update lot banget lihat deskripsi buku taun,negative
kembang aplikasi susah akses,negative
aplikasi dongok muter anak magang,negative
app really bad sok many bugs ive logged automatically hardly get back account please fix issue soon possible,negative
sok ugly updated logged account sudden also couldnt log account update,neutral
cant even log updating,neutral
lag banget log mulu ih,positive
kalo asih bintang berkalikali spam kolom review baik,neutral
update baru gagal login akun google kadang loading menu utama gagal,negative
woe app nya nge bug mulu nih min habis diupdate,positive
ngebug buka,neutral
tolong sistem baik desain aplikasi mudah simpel mudah baca sortir buku saran update aplikasi icon desain oldfashioned ribet arsip buku baca tambah pustaka khusus antri buku,neutral
buka,neutral
buku lengkap nasional,negative
notifikasi buku pinjam sistem antre,negative
niceee,neutral
loading lambat banget bosan tunggu nya aneh aplikasi baca permission akses music library foto contact,positive
much bugs phone suggested put app deep sleep order get phone running smoothly,neutral
buka,neutral
overall good want use app crashed borrowed books disappear days,positive
aplikasi update download buku ya,neutral
aplikasi ampas mah buku buku jadul error aplikasi favorit huhuhu senang banget aplikasi kembang dana korupsi manfaat banget buku buku baru moga kembang update buku buku baru huhuhuhu haru perintah peduli literasi terimakasih libat buat aplikasi mimpi,negative
bad apptake sok much time open,negative
jokowinya,neutral
copy buku antri buku ofc antri buku tulis lengkap error cari kadang pas buka aplikasi aplikasi tutup tanda buku hilang whats good read app gratis fix bug n banyak judul buku better,negative
buruk banyak bukubukunya baca senang mendownload rekan,negative
look old sok many bugs,neutral
aplikasi perintah jelek banget heran ui tarik bug notif buku available antri sistem ngantrinya nama antri orang return war apa antri kalo plis sistem baik app bantu banget pengin baca buku budget sistem huft bikin elus dada,negative
bulan aplikasi force stop kali baca buku device kompatibel milik koneksi internet pakai aplikasi uninstall,negative
login ya daftar akun padhal internet lancar semenjak bug pakai coba uninstal instal ulang dipkakai,positive
lengkap buku jelek tulis kosong koleksi tambah,negative
aplikasi bagus domisili jakarta lihat koleksi pustaka nasional pinjam buku mana app tuh seriiiiing banget ganggu minggu homepage keluar rekomendasi buku refresh pergaruh halaman log pinjam orang lancar refresh update page rekomendasi buku refresh kali pengaruh tolong performa tingkat,positive
error nya banget cepettt perbaikiiii pleasee nyaman unjung tolong juga baharu tampil nya kuno,negative
bagus banget fasilitas,negative
aplikasi ngestuck loading screen,neutral
koleksi sih lengkap fiturnya muas bikin eksplore buku sedia kadang beranda refresh coba ulang kali saran filter buku populer buku baru dsb,positive
lol baca buku literasi indonesia hahahahahah,positive
sok far sok good aplikasi bantu banget cari bahan baca sumber data penting ive question admin ipusnas aplikasi rancang muncul notifikasi popup sedia buku antre notifikasi aplikasi buka serobot seru aplikasi provided tibatiba status queue terima kasih moga umur literasi,negative
much bugs errors app thats really annoying,neutral
excelent,neutral
keren,neutral
ubah sandi lupa password bisabisa aduh tolong baik bagus nih aplikasi pengin login akun ganti sandi,negative
tuju aplikasi bagus manfaat sayang eror,negative
aplikasi bagus banget sayang galat tampil oke minimal diupdate old turut moga depan baik signifikan,positive
nice app,positive
baguuss manfaat,positive
review jelek dibenerin,negative
juli pinjam buku error diinstal ulang login mohon baik error cepat,negative
login internet terang internet lancar,positive
suka aplikasi pinjam buku gratis tolong kembang kategori buku detail baca mudah cari buku pinjam cakngkupam kategori sedia luas bingung terimakasih,positive
bagus lengkap buku nya batas pinjam stok nya dikit aplikasi lelet,negative
aplikasi bagus koleksi buku enak bahan referensi ngebacain cerita antar tidur anak tau masuk aplikasi ipusnasnya,negative
interaksi uinya baca ganggu scroll fullpage baca kali ubah tampil halaman lengkap sub judul bookmarks swipescroll dll,positive
bagus aplikasi bantu orang orang hobby baca dana beli buku catat tolong developer baik sistem ipusnas didownload windows aplikasi forceclose,negative
tolong tingkat pelihara aplikasi nya kak terus server,negative
dukung apresiasi langkah literasi indonesia aplikasi ipusnas edit maaf developer aplikasi ipusnas hilang thumbnail buku gagal pinjam terimakasih,negative
sistem tingkatin iya kadang buka aplikasi coba uninstall download susah login pakai akun,positive
buku sedia kumpul buku populer koleksi kosong suka fitur antri pinjam queue buku mati otomatis buku sedia notifikasi pemberjtahuan buku sedia ulang kali tumpuk terima notifikasi buku sedia aplikasi harap baharu fitur antri buku penuh kotak notif,positive
aplikasi nya oke banget sih suka error,negative
overall suka aplikasi cuman tolong developer baca fc aneh banget woy tingkat kompabilitasbya device update malas bruh,positive
kendala baca unduh buku tampil ui ux tarik fiturnya kadang klik cepat unduh lambat kadang sampul buku sesuai judul jadul moga baik ubah terima kasih,positive
bagus sih pinjem buku mudah ui uxnya jelek suka ngelaggg ya allah huft capek banget,positive
maaf ya guna banget bikin temanteman suka baca apk merespon buka bug mohon baik ipusnas hi error ih tt juni going juli minat baca tinggitingginya maaf kasar atas,positive
benerin pls kelas pus nasional apknya kayak minat baca,neutral
used love app good varied books features unfortunately sok many bugs apps often forced close cant even open app orang download books wifi works well mobile data,negative
buku internet tulis buku cari mohon update,neutral
pinjam buku harus verifikasi email sekian update todak terima verifikasi email request terusmenerus tolong baik pinjam,positive
aplikasi akses akun,negative
cant borrow book im book whishlist,neutral
diupdate baik bug bugnya berkalikali login ulang masuk password salah stuck loadnya,negative
susah banget masuk log registrasi,negative
buka,neutral
managing application professional lot readers waiting reading quality books indonesian library,negative
register,neutral
baca ebook aplikasi bingung asih phone photo video music audio permission urgensi asih permission appsnya dijalanin,negative
apps nya oke minjem buku batas pinjam nya cepat banget tuh bookmark kalo tutup buku bete kayak tau mode bookmark nya coming soon mulu ih sebel,negative
fitur wishlist manual wishlist aktif pinjam buku sedia antri beda wishlist buku baca queue antri pinjam orang milik wishlist baca baca notifikasi buku queue sedia lewat antri ulang,positive
aplikasi jelek suka crash login,negative
bagus akses buku buku apa gratis baca sat offline terkadang ketidaknyamanan lag ngebug dll tampil cantik kini sukses tim ipusnas moga kembang henti,positive
sungguh kecewa tailahh,neutral
lagilagi kali ganti akun masuk aplikasi reinstall masuk akun forgot password email masuk,negative
cant even open app,negative
senang banget aplikasi pinjam buku gratis baca mana pakai ipusnas masalah ngebug kesini ngebug,positive
senang banget apl buku online free thankyou ipusnas,positive
good,positive
alami kendala login registrasi hubung ipusnas email keluh langsung atas jam email keluh kirim malam harap alam senang ipusnas moga ipusnas kembang depan salam literasi,positive
aplikasi akses,negative
terimakasih ipusnas akses,positive
terima kasih hatur responnya log aplikasi inimudahn aplikasi stabil baik memberitahu guna aplikasi baharu data,negative
aplikasi suka hang tolong baik,positive
aplikasi ipusnas giat seharihari aplikasi deteksi bugs harap tulis review tim developer tangan aplikasi terima kasih,negative
akun keluae buku batas intan layan reng,positive
sok many bug cant open app always loading screen,negative
love everything app tolong baik terlogout susah masuk,neutral
appmya bagus crash,negative
sistem pinjam bagusnamun aplikasi banget bugnyadan appnya buka stuck loadingforce closedataupun signal ganti jaringanmulai wifi paket data hotspot tolong baik aplikasi terkadang appnya fungsi terkadang force close render app banget masalahnyaerror login,positive
days access read books although convenient use still okay today cant open app open login forget password keep saying connection internet connection good collection n epustaka page cant reload also says data found,positive
error ya,negative
apk nya sih majuin sdm apk nyaman pakai tau tau logout login susah banget stabilin jaring hasil hapus data restart hp install ulang bantu tolong baik,negative
kadang apknya suka ngebug tibatiba akun kali kali kadang login bisabisa mohon baik ya buku agam sayang banget suka eror,positive
aplikasi erorr,negative
buka app banget bug ganggu banget baca,neutral
apps keep force close,negative
servernya kayak sampah,negative
bug nya gagal login mulu,negative
suka minjam buku gratis bugnya yolong baik,positive
bug login tolong baik,positive
login pas login aplikasi stop rajin baca uji ipusnas,positive
halo aplikasi maintenance loadingnya langsung terima kasih,positive
mohon baik ya parah aplikasi ngebug buka force close,negative
bug tolong akses,positive
ya buka aplikasi butuh banget ngelanjutin baca buku referensi ambil,negative
bantu kaya baca beli buku tapiiiii otw baca buku eh aplikasi tibatiba nutup coba berkalikali restart hp mohon bantu kak,positive
aplikasi baca gratis jelek banget closekeluar apk dikit baca nya notif samsek buku error hpku kali stuck waiting download buku lamaaa banget close eh download masuk history rak buku benerin bug nya komplain twt aktif ig sebal banget benerinnnnnn,negative
baca registrasi pesan verifikasi kirim email,positive
sih aplikasi buka kali kayak ulang kali aplikasi sensitif banget baca tibatiba next pencet tolong baik tolong ya terima kasih,positive
ya tablet buka internet lancar tolong min,positive
bagus apa,negative
suka freezing ya,positive
bug aplikasi buka hapus cache aplikasi,negative
problem cant reset password link ipusnas send gmail open please fix,negative
suka aplikasi membantunamun sayang bug apk nya buka copot pasang login ambil teori skripsi,negative
maaf ipusnas error ya perangkat masalah,negative
terobos tarik tingkat minat baca kaum miskin dang mending beli buku pus fisik android error forced close smtr ios stabil versi ipad nemu mana tombol book return nya salah ngembaliin buku les baca antre bookmarked nya hilang moga benah,negative
lag mulu ipusnas deh malas,negative
fix bugs please,negative
tolong baik aplikasi login masuk,negative
buka kemarin pakai normal,positive
sulit login pc hp internet lancar buka,negative
apk jelek digunain,negative
ipusnas error ya mohon baik servernya,negative
bagus banget eror kadang tampil ui nya bikin greget moga depan beres eror baca,positive
aplikasi bug buka login,negative
tolong perhati kurang fiturfiturnya bilang primitif nyaman bikin ganggu baca slide pindah slide,positive
aplikasi tingkat minat baca juduljudul novel sayang aplikasi baca buku buka buku pinjam force closed sayang poco pro android saran,positive
overall quite good cant register account app cant even read one book bug,positive
app orang maintenance coba buka app login news,positive
muat gambar tulis loadingnya kadang app mandet,positive
tingkat apknya lot suka,negative
tolong baik aplikasi error antri limit guna returnpinjam buku berkalikali guna pinjam buku baik highlight teks sulit menghighligt teks,negative
jelek uiux nya masalah mulu,negative
buka pakai mobile data huhuhu rumah pakai wifi,negative
error,negative
ipusnas tolong update app nya baca buku,positive
kembali aplikasi ipusnas aneh sentuh sampul buku hapal halaman baca pakai bookmark halaman bookmark sentuh fitur ubah warna text guna tempat,negative
bug aplikasi,negative
plis banget kalo servernya suka labil ya enggak stok masuk rak antri senang judul ripiu nya bagus apa buku populer susah banget return nya astaga andro pc tolong banget,positive
haloo min senang baca buku gratis buku kayak stok dikit ya buku antri sempat pinjam baca request tambah stok buku mana ya kak harap aplikasi ipusnas kembang tambah fitur notif ya dm hambat komunikasi tidak antri buku ditunggutunggu terima kasih,positive
kadang eror malas,negative
notifikasi bagus kalo muncul aplikasi dehkyk notif fb gtkalo aplikasikita tau kalo buka apk nyajadi kalah cepat mantengin kalo antri,negative
tau apk nya buka kalo pakai wifi,negative
jujur koleksi lumayan buku buku indonesia bahasa asing sedia fiksi nonfiksi tampil baca fleksibel tangkap layar terjemah riwayat baca hapus sistem antri cepat,positive
pakai semoet pakai login email akun link email alias eror pindah web nya tolong solusi,negative
ayo update bagus aplikasi,positive
bagus sih saran kalo ngembaliin buku dipinjem tunggu jam buku selese baca jam minimal pinjemnya tambah universitas maksimal biar baca buku terima kasih tambah minjem thank admin asih saran huhu tolong kerja one drive akses libby terima kasih dengar masuk,positive
aplikasi file didownload crash terang bugs please fix,negative
error terosssss kagak login,negative
please fix bug login lost books,negative
notifnya kalo buku pasuk antri sedia buka app biar efektif banget,positive
pakai samsung tab si fe ulang kali reinstall buka buku pilih,negative
bulan coba bagus rekomen loading logo ipusnas tolong baik bugnya ya buku bagus sayang kalo appsnya error,negative
bagus suka ngebug,neutral
aplikasi macet aplikasi buka,negative
halo admin kah bantu atas bugs aplikasi redmi pad loading koleksi buku anak scroll scroll loading koleksi baru terima kasih ya bintang deh beres troublenya terima kasih,positive
highlightnya suka aneh tekan terhighlight highlight habis menit aplikasi gakmau highlight kudu sabar terhighlight tautau pink ubah warna merah susah baca tebal sentuh terhighlight merah hadeh,negative
error pinjam app nya crash judul prinsip praktik bantu hukum indonesia jandi mukianto sh mah legal aid bantu hukum orang miskin robert egerton llb,negative
aplikasi force closed setiao baca buku,negative
baca buku pinjam mhn baik,positive
jarang crash hasil cari versi android beda hasil cari versi windows cari arswendo versi windows serial imung kiki terima kasih,neutral
update bagus kritik tanggap moga depan cerdas anak anak bangsa mantik logika pikir,negative
bagus sih buku gampang error,negative
buku pinjam baca aplikasi langsung force stop,negative
login pasuk email alert error format email correct ubah bintang nya kalo baik kayak aplikasi perintah bug,negative
bagus fitur daftar buku daftar tunggu kosong kadang baca buku beranda daftar tunggu banget,negative
manfaat aplikasi kalah kurang serius deh kesal menghighlight tulis susah atur ui ipusnas jujur tarik terima kasih literasi mudah akses,negative
fitur bookmark fungsi kadang hilang sedia fitur highlight mulus sebab glitch pindah halaman error mohon baik butuh tanda buku tebal,negative
unsatisfied,neutral
halo admin join ipusnas registasi ya ipusnas kendala tolong kabar bantu ya,positive
tolongggggg aplikasi forced close verifikasi email juta kali email masuk recommended,negative
minjem buku verifikasi akun via email email verifikasi muncul kali resend inbox spam minjemnya,negative
cant use keeps saying doesnt able open,negative
gagal pinjam novel tolong baik min,negative
besar fontnya buku format epub ayo ipusnas tingkat,positive
bug baik tampil dibagusin tambah fitur cari buku dasar terbit baca tambah fitur lock baca lari tambah fitur simpan buku mudah,neutral
baca buku paulo coelho alchemist bookmarknya hilang pas baca nge tag tulis susah tolong baik,positive
bad ui ux,negative
akun logout ya login susah,positive
sok hard bookmark sentences text blocking cant work properly,neutral
application always error fixed sistem please,negative
please bikin aplikasi henti mana baca dongdi bookmark suka hilang ilangan parah banget deh sayang kalo baik tuh pus onlen keren,negative
cant sign,neutral
enak baca kadang goyang goyang habis baca buka baca baca simpan aplikasi ebook google nyaman baca,neutral
login,neutral
register rating register register muncul failed network timeout,negative
buka ipusnas loadingnya ya sayang banget,positive
aplikasi error kemarin log log ya,negative
terimakasih layan delovers,positive
good collection books buggyapp kept closing,positive
aman buka login facebook suruh bikin akun daftarin respon appnya banget,positive
register coba apps kapai upload playstore,positive
baca buku apaapa pinjam borrowed books pas pencet nutup appsnya ya koneksi lancar sayang banget buku pinjam baca ,positive
registrasi susah banget failed,negative
servernya error ya pinjam buku failed logout login ulang susah banget pas login eh buku apa dalam,neutral
aplikasi bagus kadang suka restock buku populer cepat habis saran durasi pinjam minggu nyelesein buku panjang susah mesti rebut pinjem usul kerja libby biar baca buku ipusnas kindle terima kasih,positive
pliss buku kupinjem hilang sistem otomatis balikin buku pinjem sedih banget sih jujur kalo sistem seengaknya kasih notifikasi kaya ingat batas pinjam sih upgrade look banyak fiturnyaa nambahin filter judul dasar abjad filter berd rating dipinjem dll moga masuk baik nih,neutral
kali buka file buku pinjam langsung force close,positive
salah aplikasi fitur cari kali cari judul buku judul judul nama author tetulis pasti kolom cari spesifik fitur cari mohon baik mudah terima kasih,positive
log inpadahal coba device beda aplikasi buka,negative
cant borrow books keeps getting errors,neutral
buku populer server nya minus banget pinjem,positive
registrasi baca deh mohon sistem nya baik pls,negative
coba registrasi kali cari referensi buku sedia ipusnas registrasi gagal hari tunggu tolongg ya ipusnass butuh banget ngett ngett,negative
hello bugnya ya ngelag banget,positive
rangkai coba login gagal hasil terima kasih usaha layan baik erti puas mustaka tuju utama pustaka moga depan salam literasi,positive
emai verifikasi tangan nya ya register login,positive
difficult regist,neutral
aplikasi bagus buku sedia stocknya opsi wishlist fungsi buku distock buku baca pinjam terima kasih,positive
terima kasih aplikasi bantu untuk beli langsung buku fisik copyan sedia kadang suka tibatiba eror menganggu banget eror tambah buku ya min req burning god karya rf khuang thank adminn,positive
kadang suka ngelag ih kalo buku tinggal copy doang,positive
kurang fitur bookmark,neutral
senang banget aplikasi alternatid kalo cari buku heuheu bug kak min,negative
good website readersesp trip need bring physical book,positive
tolong kualitas tingkat minimal aplikasi google playbook min tingkat cerah bookmark buku dll tolong ya min biar betah berlamax baca buku,neutral
pakai kasih rating sekarangterima kasih baca buku pergi toko buku,positive
bantu orang orang minim budget baca sayang baca seringkali halaman halaman ganggu repot,positive
app bantu guna app moga pustaka nasional mengupgrade permasalahanpermasalahan guna,positive
suka aplikasi pinjam error hitung kemarin siang harap baik,negative
login terima kasih pas cari judul buku muncul tulis bahasa satu mohon bantu,negative
yaelah tahun suka error mentangmentang gratis kah major upgrade minor upgrade,positive
gampang eror ya waktuwaktu genting andal,positive
loading nya banget sinyal bagus pas cari judul buku hasil cari pas minjam buku unknown error coba hapus install ulang ubah,neutral
kak admin sore pinjam buku ya update aplikasi,positive
thx manfaat app nya,positive
suka banget terima kasih ipusnas nyediain buku gratis koleksi sedih banget kalo baca bookmark suka hilang kadang adjust teks bug huhuuu moga cepat baik kembang biar kalo baca nyaman harap moga kembang ipusnas orang indonesia suka baca buku legal hihi,positive
scroll kategori buku henti kategori komik scroll kategori,neutral
terima kasih ipusnas berkat aplikasi baca bukubuku bel,positive
buku bagusbagus copyannya banget ratus manja ipusnas terima kasih ipusnas love,positive
keren banget bikin hemat jajan bukunyaa moga improve depannyaa,positive
moga novel bahasa inggris bahasa asing unggah dark modenight mode nyaman mata mebaca,negative
often crash app forced close clue sometimes also cant login app stop first page hhh,negative
tolong tambah copy buku baca buku tunggu antri antri lamaaaa banget tunggu ribu orang antri duluan plis plis ya tolong banget tambah copyan nya,positive
bookmark nya fungsi koleksi nya,positive
pinjem buku pas baca eh riwayat pinjam,positive
suka aplikasi ipusnas baca bukubuku pinjam langsung aplikasi pemberitahuan ipusnas closed app bug try updating app developer provides fix error solusi,negative
aplikasi pustaka butuh permission access kamera microphone foto dll butuh akses kesana,negative
running sok slow come,positive
teks buku tandain baca kesimpen progress nya,negative
fitur notifikasi sedia ebooknya,neutral
ok,positive
lavv,neutral
notifikasi buku sedia muncul layar buka aplikasi muncul aplikasi buka aplikasi ecek buku sedia tombol bookmark bantu seringkali hilang buka buku tutup,negative
bagus tahu saji kelas aplikasiweb perintah sayang user friendly fitur scrolling page nya moga ditingkatin ya khusus orang nya,positive
app need easy flip page suggest pakai app use volume button flip next page orang side touch flip coz app use function volume key side touch made page appear different thx keep spirit dev,positive
enak mata variasi layar pas baca item putih variasi tanda kalimat apps baca halaman buruk turut aplikasi readera segi fitur tata letak mata moga apps pustaka digital depan,negative
bantu pupuk minat baca sayang bug bookmark hilang kali aplikasi tutup mengingatingat baca jengkel,positive
judul cari online buku nya find kadang nemu pas lihat,positive
tolong ya desain grafis pas mencet tuh halaman tolong gaperlu kecil erti suka halaman ngerepotin genre nya tolong spesifik fiksi biar cari buku susah tambah menu bookmark kadang pasuk library hilang minat duluan tunggu stock mohon banget baik ganggu referensi lihat app readera deh,positive
aplikasi bagus sayang judul buku cari aplikasi temu buku tahu harap buku tahu aplikasi,negative
aplikasi bagus crash buka mohon diupdate aplikasi masalah coba buka buku pinjam aplikasi langsung close aplikasi versi update,negative
kali buka buku direset,neutral
sok far oke aplikasi tingkat kerja cepat akses koleksi saran login username single login akun perpusnas biar integrasi fitur share ig story nampilin cover buku klik aplikasi biar netflix spotify pakai apps,positive
borrowed book downloaded click read button back first page cant read book book called alpha one cynthia eden bug yes please fix thank,positive
login username pas nya gagal pilih alternatif lupa password masuk email daftar,negative
permisi error mulu dar ya,neutral
login,neutral
one thing frustrate bookmark marked page morning exited app took forever afternoon cant find bookpage sok tried marked page wont load please firx problem thank book fanteen shadow,positive
mari baca buku langkah bintang diupdate kala thankyou,positive
hi used able open books ive saved time would help issue,neutral
login pakai facebook ya plis min ya allah sedih banget,positive
update baca buku update,positive
tampil baru nyaman sentuh layar tibatiba mode baca ubah scroll slide netap mode baca,positive
seriously deh sabar banget ipusnas loading stuck antri minggu deh trouble minggu uninstall install masuk,positive
buka buku pinjam aplikasi tutup minggu salah restart coba login logout kali tolong baik terima kasih,negative
hi informing updated app bugs fixed baru aplikasi baik pinjam buku puisi joko pinurbo judul malam tidur mata coba buka buku halaman utama ponsel tolong aplikasi baik,negative
aplikasi sampah digital antri kayak pus manual pdf gratis tinggal download,negative
semonga alokasi anggar buku digital epespus banyak koleksi buku stok epespus manfaat rakyat indonesia mana merdeka bookmark ya dibenerin baik sinkron device pindah smartphone tablet mudah,positive
